gold_hard,input,llm_soft,llm_hard
joy,When my present boyfriend asked me initially to go out with him I had waited a long time for this to occur.,"[{' joy': 0.0, ' fear': -19.992561, ' sadness': -20.307732, ' shame': -20.461426, ' guilt': -20.759697}]", joy
fear,"Once at midnight, I was working alone at office and the phone suddenly rang.","[{' fear': 0.0, ' sadness': -17.742643, ' guilt': -19.48072, ' anger': -20.437668, ' shame': -20.623564}]", fear
disgust,We were at a hamburger bar and a man at a table nearby started coughing and spitting into his plate.,"[{' disgust': -7.818713e-06, ' fear': -11.836439, ' anger': -14.326338, ' shame': -16.441313, ' sadness': -18.384344}]", disgust
anger,The patient whom I expected to get well suddenly passed away after he showed had his meals.,"[{' sadness': -5.460492e-07, ' guilt': -14.714973, ' shame': -15.81134, ' anger': -17.533012, ' fear': -18.037888}]", sadness
disgust,"In the evening, while I was watching TV, my little brother came in and started eating food he had brought from the kitchen while I was trying to concentrate on the program.","[{' anger': -0.0017643785, ' disgust': -6.8297443, ' shame': -8.013697, ' guilt': -8.188852, ' sadness': -9.605242}]", anger
fear,When for the first time I rode on a motorcycle with my brother.  He was going so fast that I felt that I would fall off without my brother realizing it.,"[{' fear': 0.0, ' joy': -17.857811, ' guilt': -18.728859, ' anger': -20.878891, ' sadness': -21.011467}]", fear
guilt,When I was scolded by my dad for bad behaviour.,"[{' shame': -0.012479995, ' guilt': -4.391035, ' sadness': -11.400289, ' fear': -12.986417, ' anger': -13.841519}]", shame
shame,None.,"[{' joy': -0.039710857, ' anger': -4.2114787, ' fear': -4.437469, ' sadness': -4.8149867, ' guilt': -5.9121313}]", joy
guilt,When I told my uncle a false story - that people had stolen the books from my room and I demanded money from him.  When he found out the truth I was in trouble.,"[{' shame': -0.11464227, ' guilt': -2.2232087, ' anger': -9.913768, ' sadness': -13.228671, ' disgust': -13.420947}]", shame
shame,When my cousin's wife refused him sex and claimed that she was my girllfriend.  I think that there is something wrong with the woman as I have never even thought of having sex with her.,"[{' anger': -0.067617886, ' disgust': -3.1580796, ' shame': -3.7866576, ' guilt': -8.723516, ' fear': -10.299711}]", anger
shame,"At a weekend's seminar my trousers suddenly burst, therefore I was prevented from participating in several activities.","[{' shame': -3.2906587e-06, ' sadness': -13.516917, ' guilt': -13.901446, ' disgust': -14.671313, ' fear': -14.737605}]", shame
guilt,"During the military service, I lost a part of an equipment; I accused another person and he was rebuked and punished.","[{' guilt': -0.45846123, ' shame': -1.0004458, ' anger': -10.560229, ' sadness': -13.349559, ' fear': -14.17657}]", guilt
shame,When I was a child it was found out that I had taken off my clothes outdoors.  It was summer and my friend and I were out in the woods.  It had felt exciting at that time.  My parents discovered that my trousers were back to front and I felt ashamed.,"[{' shame': -1.1430258e-06, ' guilt': -13.683731, ' fear': -17.619545, ' sadness': -18.42128, ' disgust': -19.404678}]", shame
sadness,When my gradmother died.,"[{' sadness': -6.827632e-08, ' shame': -16.803513, ' guilt': -16.820473, ' anger': -18.656097, ' joy': -19.833382}]", sadness
guilt,[ Never experienced.],"[{' joy': -0.08538349, ' shame': -2.877452, ' sadness': -4.062808, ' guilt': -4.9548826, ' fear': -7.2539544}]", joy
disgust,When I see all the putridness of people. The fact is the catarrh and spits that whash the streets of S.Paulo.,"[{' disgust': -6.6713445e-05, ' anger': -9.874745, ' sadness': -11.536031, ' shame': -12.17011, ' fear': -15.172574}]", disgust
guilt,"When a classmate wanted to sit down, I pulled his chair away, so that he was slightly injured.","[{' shame': -0.071125425, ' guilt': -2.6942484, ' anger': -6.8959465, ' disgust': -10.156391, ' fear': -12.057957}]", shame
fear,I got lost in a foreign town. I did not know the language of that country and it took me hours to meet my friends again.,"[{' fear': -0.003412487, ' sadness': -5.7016926, ' shame': -9.669001, ' anger': -13.200533, ' guilt': -13.574434}]", fear
anger,When an argument with a friend of mine over our behaviour towards another friend turned into a quarrel.   I lost my temper and nearly knocked him out.,"[{' anger': -0.0005088669, ' shame': -7.5939, ' guilt': -12.295048, ' fear': -14.508205, ' disgust': -15.731327}]", anger
joy,My sister had a daughter. I saw the baby for the first time through a pane of glass and she looked at me.,"[{' joy': 0.0, ' sadness': -17.637222, ' guilt': -20.765478, ' fear': -20.807213, ' disgust': -21.9829}]", joy
shame,NO RESPONSE.,"[{' shame': -1.3052391, ' sadness': -1.5848182, ' anger': -1.6337457, ' joy': -1.8085426, ' guilt': -2.4198937}]", shame
sadness,Years ago I fell in love for the first time. as natural for every school-girl I was day-dreaming. Later (after 3 years) we left each other. No one was to blame but I felt deep sadness. Even now I remember about it quite often.,"[{' sadness': 0.0, ' joy': -18.002419, ' shame': -19.255608, ' anger': -19.599861, ' guilt': -19.748352}]", sadness
sadness,When my dad gives priority to my kid brother's band and his other activities.  We both play in different bands and rehearse in my parents garage.,"[{' anger': -0.56171966, ' shame': -1.069555, ' sadness': -2.8951697, ' guilt': -3.4727912, ' disgust': -8.241934}]", anger
disgust,"When I was refused a transfer from my school to another, simply because it was far away from my house.","[{' shame': -0.4014593, ' sadness': -1.1200567, ' anger': -5.887879, ' guilt': -6.5121913, ' disgust': -9.088013}]", shame
sadness,When a very close friend of mine went into hospital for a major operation and I couldn't see her for a while as I was not a relative she had no relatives in N.Z.,"[{' fear': -0.17907529, ' sadness': -1.821455, ' guilt': -6.1973853, ' shame': -9.033345, ' joy': -11.475897}]", fear
guilt,"As the only person in my family into academics, I ought to have looked after my younger (and only) sister better, with respect to her education and life experiences.","[{' guilt': -0.005791698, ' shame': -5.154649, ' sadness': -12.941177, ' anger': -19.033417, ' disgust': -19.840973}]", guilt
sadness,When the man I loved decided to leave me forever.,"[{' sadness': -1.8841804e-07, ' shame': -15.408585, ' guilt': -17.572334, ' anger': -18.137253, ' fear': -21.044113}]", sadness
fear,When I was first taken to the dissection room where I found 10 dead human bodies.,"[{' fear': -0.0051658223, ' disgust': -5.3907475, ' sadness': -7.445572, ' shame': -11.642502, ' guilt': -14.0278635}]", fear
joy,A meeting and a conversation with a woman (somewhat elder than me) who considers me as her child (she also has one child of her own). Last two years I lived with her (no relationship).,"[{' joy': -1.9765537e-06, ' sadness': -13.623659, ' guilt': -14.208474, ' shame': -16.493044, ' fear': -17.555155}]", joy
joy,"Two years ago, somebody I like very much wanted to give up his studies. I tried to make him understand the importance of what he was going to do, not only of the difficulty to find a job but also because he will decrease his culture etc. This person made the test to the college entrance examination and to our great joy we found out that he succeded in entering at the University.","[{' joy': 0.0, ' fear': -21.35594, ' sadness': -22.309303, ' anger': -23.118202, ' guilt': -23.252964}]", joy
disgust,"A scene in a film in which one man repressed another one. By concidence, their position was reversed. The other man was repressed in an identical way as he did before.","[{' shame': -0.24473093, ' anger': -1.5870924, ' guilt': -4.403941, ' fear': -8.731195, ' disgust': -8.934642}]", shame
disgust,When I was reading a book.  It had nothing to do with the book itself but with the disagreable smell of the pages of the book.,"[{' disgust': -5.4364154e-06, ' anger': -12.214277, ' sadness': -15.458784, ' fear': -15.617117, ' shame': -16.425344}]", disgust
anger,One of my first boyfriends got mad at me because a lot of my close friends were guys and he didn't want me to see them anymore because he was jealous.,"[{' anger': -6.432833e-05, ' shame': -10.157657, ' fear': -11.1976795, ' sadness': -11.883426, ' guilt': -12.367274}]", anger
anger,When my father failed to send me transport money after the closure of the school.,"[{' sadness': -0.7045411, ' anger': -0.9348267, ' shame': -2.2010775, ' guilt': -6.093312, ' disgust': -9.692716}]", sadness
shame,One night I had a sexual intercourse with another man.  My sexual desire and my curiosity had made me jump into bed with him.  I am ashamed of myself now.,"[{' shame': -5.460492e-07, ' guilt': -14.4070425, ' fear': -18.145714, ' sadness': -18.587738, ' disgust': -19.29776}]", shame
shame,When I first failed my standard 8 exams for the first attempt for Form I selection.,"[{' shame': -0.05174839, ' sadness': -3.0775583, ' guilt': -5.448591, ' fear': -9.795759, ' anger': -13.372533}]", shame
fear,"When mother was very ill, I feared that she would die.","[{' fear': 0.0, ' sadness': -20.361366, ' anger': -23.194433, ' joy': -23.528593, ' guilt': -23.961088}]", fear
disgust,"When I was watching some scenes from the Bertoluchi's film ""Twentieth Century"".","[{' joy': -0.007825975, ' sadness': -4.8766003, ' shame': -8.845906, ' disgust': -11.153608, ' fear': -11.39346}]", joy
guilt,"I went to a pub with a group of friends (not very close) and I was with one girl most of the time, while the other girls in the group wanted to be with me.  They stopped talking to the girl I was with.","[{' shame': -0.032952365, ' guilt': -3.4433908, ' sadness': -7.8233647, ' anger': -10.047547, ' fear': -11.776985}]", shame
guilt,When I stole money from my mother and she asked me later if I was responsible.  I never admitted it.,"[{' guilt': -0.11489818, ' shame': -2.220611, ' fear': -15.236274, ' sadness': -15.510695, ' disgust': -17.418036}]", guilt
guilt,When a patient had died soon after I had told the guardian to wait outside the ward.,"[{' sadness': -0.13223378, ' guilt': -2.255929, ' shame': -3.9589548, ' anger': -12.853594, ' fear': -13.376022}]", sadness
guilt,When I scored the third goal to my own side at a football match against William Murray Secondary School and we were badly defeated.,"[{' shame': -0.10131239, ' joy': -2.9812105, ' sadness': -3.3600101, ' guilt': -4.741434, ' anger': -6.2282043}]", shame
guilt,At a moment of affect I offended a person very close to me. He had given me ground for that but it was a trifling in comparison with the way I insulted him. A moment later I felt a sense of guilt.,"[{' guilt': -1.1430258e-06, ' shame': -13.627869, ' fear': -19.279022, ' sadness': -20.018936, ' anger': -21.040405}]", guilt
sadness,Years ago on Christmas Eve I felt very sad because I realized for the first time how I missed my father who had died at Christmas Years ago.,"[{' sadness': 0.0, ' joy': -18.703627, ' guilt': -19.401571, ' shame': -19.655235, ' anger': -19.839264}]", sadness
fear,"When my son fell off the cot at the age of 5 months, I became very nervous and thought that it would cause defects in his head.  ","[{' fear': 0.0, ' guilt': -18.491234, ' sadness': -18.969032, ' anger': -20.441282, ' joy': -21.659468}]", fear
disgust,When I failed the grade 7 twice and only passed it the third time.,"[{' shame': -0.0010352256, ' guilt': -6.9213767, ' sadness': -9.95638, ' fear': -14.283895, ' disgust': -15.586606}]", shame
fear,"I was with a friend in a stationed car when, suddenly a man appeared on my side and an other with a gun on his side the hold-up lasted a few minutes but it was terrible. I had never seen a gun so close.","[{' fear': 0.0, ' anger': -19.34609, ' sadness': -20.485474, ' guilt': -21.359167, ' shame': -21.497437}]", fear
shame,Being caught by parents in a compromising situation with girlfriend.,"[{' shame': -0.0067267097, ' guilt': -5.0095725, ' fear': -10.456037, ' anger': -14.101689, ' disgust': -14.313352}]", shame
sadness,I felt sad with the two situations I described before. The cat and the school. Sadness was intermingled with the other feelings.,"[{' sadness': 0.0, ' shame': -16.968954, ' anger': -18.22731, ' joy': -18.363653, ' guilt': -18.91555}]", sadness
joy,Going to a concert.,"[{' joy': 0.0, ' fear': -20.957586, ' sadness': -22.935242, ' anger': -23.716095, ' disgust': -25.137114}]", joy
fear,"One evening I stayed at home all alone. As we lived on the ground floor, I was often afraid of burglers.","[{' fear': 0.0, ' anger': -21.498322, ' joy': -22.065193, ' sadness': -22.79066, ' guilt': -23.609016}]", fear
anger,When I failed the M.S.C exams.,"[{' sadness': -0.16638029, ' shame': -1.922209, ' guilt': -4.963522, ' fear': -12.746298, ' disgust': -14.298002}]", sadness
fear,"The house was on fire, and I was saved by the dog. I am afraid of the fire, verging on panic.","[{' fear': 0.0, ' joy': -20.733526, ' anger': -22.450523, ' sadness': -24.413826, ' shame': -25.015015}]", fear
